Overall#,Team,Player,Seasons,GP,G,A,TP,PIM,Draft Year,link,playername,position,is_fwd,is_def,is_goalie
138,San Jose Sharks,Danny O'Regan (F),4,30,1,5,6,2,2012,https://www.eliteprospects.com/player/121936/danny-o-regan,Danny O'Regan ,F,1,0,0
139,Chicago Blackhawks,Garret Ross (F),,,,,,,2012,https://www.eliteprospects.com/player/45562/garret-ross,Garret Ross ,F,1,0,0
140,Detroit Red Wings,Mike McKee (D),,,,,,,2012,https://www.eliteprospects.com/player/75053/mike-mckee,Mike McKee ,D,0,1,0
141,Philadelphia Flyers,Reece Willcox (D),,,,,,,2012,https://www.eliteprospects.com/player/93550/reece-willcox,Reece Willcox ,D,0,1,0
142,New York Rangers,Thomas Spelling (F),,,,,,,2012,https://www.eliteprospects.com/player/32417/thomas-spelling,Thomas Spelling ,F,1,0,0
143,Pittsburgh Penguins,Clark Seymour (D),,,,,,,2012,https://www.eliteprospects.com/player/45414/clark-seymour,Clark Seymour ,D,0,1,0
144,Dallas Stars,Henri Kiviaho (G),,,,,,,2012,https://www.eliteprospects.com/player/44740/henri-kiviaho,Henri Kiviaho ,G,0,0,1
145,Boston Bruins,Cody Payne (F),,,,,,,2012,https://www.eliteprospects.com/player/91624/cody-payne,Cody Payne ,F,1,0,0
146,St. Louis Blues,François Tremblay (G),,,,,,,2012,https://www.eliteprospects.com/player/89064/francois-tremblay,François Tremblay ,G,0,0,1
147,Vancouver Canucks,Ben Hutton (D),8,440,19,85,104,168,2012,https://www.eliteprospects.com/player/78150/ben-hutton,Ben Hutton ,D,0,1,0
148,Phoenix Coyotes,Niklas Tikkinen (D),,,,,,,2012,https://www.eliteprospects.com/player/42366/niklas-tikkinen,Niklas Tikkinen ,D,0,1,0
149,Chicago Blackhawks,Travis Brown (D),,,,,,,2012,https://www.eliteprospects.com/player/94342/travis-brown,Travis Brown ,D,0,1,0
150,New Jersey Devils,Alexander Kerfoot (F),6,388,66,133,199,142,2012,https://www.eliteprospects.com/player/59968/alexander-kerfoot,Alexander Kerfoot ,F,1,0,0
151,Los Angeles Kings,Colin Miller (D),8,413,30,113,143,280,2012,https://www.eliteprospects.com/player/61228/colin-miller,Colin Miller ,D,0,1,0
152,Columbus Blue Jackets,Daniel Zaar (F),,,,,,,2012,https://www.eliteprospects.com/player/39009/daniel-zaar,Daniel Zaar ,F,1,0,0
153,Edmonton Oilers,John McCarron (F),,,,,,,2012,https://www.eliteprospects.com/player/37867/john-mccarron,John McCarron ,F,1,0,0
154,Montréal Canadiens,Erik Nyström (F),,,,,,,2012,https://www.eliteprospects.com/player/32070/erik-nystrom,Erik Nyström ,F,1,0,0
155,New York Islanders,Jesse Graham (D),,,,,,,2012,https://www.eliteprospects.com/player/92681/jesse-graham,Jesse Graham ,D,0,1,0
156,Toronto Maple Leafs,Connor Brown (F),8,448,90,126,216,90,2012,https://www.eliteprospects.com/player/97341/connor-brown,Connor Brown ,F,1,0,0
157,Toronto Maple Leafs,Ryan Rupert (F),,,,,,,2012,https://www.eliteprospects.com/player/75471/ryan-rupert,Ryan Rupert ,F,1,0,0
158,Minnesota Wild,Christoph Bertschy (F),3,9,0,1,1,8,2012,https://www.eliteprospects.com/player/85327/christoph-bertschy,Christoph Bertschy ,F,1,0,0
159,Carolina Hurricanes,Collin Olson (G),,,,,,,2012,https://www.eliteprospects.com/player/90342/collin-olson,Collin Olson ,G,0,0,1
160,Winnipeg Jets,Ryan Olsen (F),,,,,,,2012,https://www.eliteprospects.com/player/50187/ryan-olsen,Ryan Olsen ,F,1,0,0
161,Tampa Bay Lightning,Jake Dotchin (D),3,103,3,20,23,112,2012,https://www.eliteprospects.com/player/96063/jake-dotchin,Jake Dotchin ,D,0,1,0
162,Colorado Avalanche,Joseph Blandisi (F),5,101,10,21,31,78,2012,https://www.eliteprospects.com/player/99041/joseph-blandisi,Joseph Blandisi ,F,1,0,0
163,Buffalo Sabres,Linus Ullmark (G),8,176,-,-,-,-,2012,https://www.eliteprospects.com/player/19760/linus-ullmark,Linus Ullmark ,G,0,0,1
164,Nashville Predators,Simon Fernholm (D),,,,,,,2012,https://www.eliteprospects.com/player/37054/simon-fernholm,Simon Fernholm ,D,0,1,0
165,Calgary Flames,Coda Gordon (F),,,,,,,2012,https://www.eliteprospects.com/player/103707/coda-gordon,Coda Gordon ,F,1,0,0
166,Ottawa Senators,François Brassard (G),,,,,,,2012,https://www.eliteprospects.com/player/128924/francois-brassard,François Brassard ,G,0,0,1
167,Washington Capitals,Riley Barber (F),3,16,0,0,0,4,2012,https://www.eliteprospects.com/player/89847/riley-barber,Riley Barber ,F,1,0,0
168,San Jose Sharks,Cliff Watson (D),,,,,,,2012,https://www.eliteprospects.com/player/122694/cliff-watson,Cliff Watson ,D,0,1,0
169,Chicago Blackhawks,Vinnie Hinostroza (F),8,349,51,94,145,97,2012,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,Vinnie Hinostroza ,F,1,0,0
170,Detroit Red Wings,James DeHaas (D),,,,,,,2012,https://www.eliteprospects.com/player/117750/james-dehaas,James DeHaas ,D,0,1,0
171,Los Angeles Kings,Tomas Hyka (F),2,27,2,5,7,2,2012,https://www.eliteprospects.com/player/56035/tomas-hyka,Tomas Hyka ,F,1,0,0
172,Nashville Predators,Max Görtz (F),,,,,,,2012,https://www.eliteprospects.com/player/27258/max-gortz,Max Görtz ,F,1,0,0
173,Pittsburgh Penguins,Anton Zlobin (F),,,,,,,2012,https://www.eliteprospects.com/player/58562/anton-zlobin,Anton Zlobin ,F,1,0,0
174,Florida Panthers,Francis Beauvillier (F),,,,,,,2012,https://www.eliteprospects.com/player/45149/francis-beauvillier,Francis Beauvillier ,F,1,0,0
175,Boston Bruins,Matt Benning (D),7,395,17,70,87,209,2012,https://www.eliteprospects.com/player/29261/matt-benning,Matt Benning ,D,0,1,0
176,St. Louis Blues,Petteri Lindbohm (D),4,49,2,2,4,42,2012,https://www.eliteprospects.com/player/45347/petteri-lindbohm,Petteri Lindbohm ,D,0,1,0
177,Vancouver Canucks,Wes Myron (F),,,,,,,2012,https://www.eliteprospects.com/player/48361/wes-myron,Wes Myron ,F,1,0,0
178,Phoenix Coyotes,Hunter Fejes (F),,,,,,,2012,https://www.eliteprospects.com/player/106299/hunter-fejes,Hunter Fejes ,F,1,0,0
179,Nashville Predators,Marek Mazanec (G),4,31,-,-,-,-,2012,https://www.eliteprospects.com/player/34796/marek-mazanec,Marek Mazanec ,G,0,0,1
180,New Jersey Devils,Artur Gavrus (F),,,,,,,2012,https://www.eliteprospects.com/player/70442/artur-gavrus,Artur Gavrus ,F,1,0,0
181,Los Angeles Kings,Paul LaDue (D),5,70,5,13,18,22,2012,https://www.eliteprospects.com/player/90101/paul-ladue,Paul LaDue ,D,0,1,0
182,Columbus Blue Jackets,Gianluca Curcuruto (D),,,,,,,2012,https://www.eliteprospects.com/player/91686/gianluca-curcuruto,Gianluca Curcuruto ,D,0,1,0
183,Dallas Stars,Dmitri Sinitsyn (D),,,,,,,2012,https://www.eliteprospects.com/player/121902/dmitri-sinitsyn,Dmitri Sinitsyn ,D,0,1,0
184,Phoenix Coyotes,Marek Langhamer (G),3,2,-,-,-,-,2012,https://www.eliteprospects.com/player/100297/marek-langhamer,Marek Langhamer ,G,0,0,1
185,New York Islanders,Jake Bischoff (D),1,4,0,0,0,4,2012,https://www.eliteprospects.com/player/180081/jake-bischoff,Jake Bischoff ,D,0,1,0
186,Calgary Flames,Matthew DeBlouw (F),,,,,,,2012,https://www.eliteprospects.com/player/84766/matthew-deblouw,Matthew DeBlouw ,F,1,0,0
187,Anaheim Ducks,Kenton Helgesen (D),,,,,,,2012,https://www.eliteprospects.com/player/49967/kenton-helgesen,Kenton Helgesen ,D,0,1,0
188,Minnesota Wild,Louis Nanne (F),,,,,,,2012,https://www.eliteprospects.com/player/150969/louis-nanne,Louis Nanne ,F,1,0,0
189,Carolina Hurricanes,Brendan Collier (F),,,,,,,2012,https://www.eliteprospects.com/player/121930/brendan-collier,Brendan Collier ,F,1,0,0
190,Winnipeg Jets,Jamie Phillips (G),,,,,,,2012,https://www.eliteprospects.com/player/97922/jamie-phillips,Jamie Phillips ,G,0,0,1
191,Chicago Blackhawks,Brandon Whitney (G),,,,,,,2012,https://www.eliteprospects.com/player/88919/brandon-whitney,Brandon Whitney ,G,0,0,1
192,Colorado Avalanche,Colin Smith (F),1,1,0,0,0,0,2012,https://www.eliteprospects.com/player/26388/colin-smith,Colin Smith ,F,1,0,0
193,Buffalo Sabres,Brady Austin (D),1,5,0,0,0,4,2012,https://www.eliteprospects.com/player/45403/brady-austin,Brady Austin ,D,0,1,0
194,Florida Panthers,Jonatan Nielsen (D),,,,,,,2012,https://www.eliteprospects.com/player/23547/jonatan-nielsen,Jonatan Nielsen ,D,0,1,0
195,Washington Capitals,Christian Djoos (D),4,155,7,31,38,28,2012,https://www.eliteprospects.com/player/33201/christian-djoos,Christian Djoos ,D,0,1,0
196,Ottawa Senators,Mikael Wikstrand (D),,,,,,,2012,https://www.eliteprospects.com/player/28992/mikael-wikstrand,Mikael Wikstrand ,D,0,1,0
197,Washington Capitals,Jaynen Rissling (D),,,,,,,2012,https://www.eliteprospects.com/player/45481/jaynen-rissling,Jaynen Rissling ,D,0,1,0
198,San Jose Sharks,Joakim Ryan (D),4,145,4,20,24,33,2012,https://www.eliteprospects.com/player/51926/joakim-ryan,Joakim Ryan ,D,0,1,0
199,Chicago Blackhawks,Matt Tomkins (G),,,,,,,2012,https://www.eliteprospects.com/player/88700/matt-tomkins,Matt Tomkins ,G,0,0,1
200,Detroit Red Wings,Rasmus Bodin (F),,,,,,,2012,https://www.eliteprospects.com/player/40853/rasmus-bodin,Rasmus Bodin ,F,1,0,0
201,Philadelphia Flyers,Valeri Vasilyev (D),,,,,,,2012,https://www.eliteprospects.com/player/123080/valeri-vasilyev,Valeri Vasilyev ,D,0,1,0
202,Tampa Bay Lightning,Nikita Gusev (F),2,97,17,37,54,14,2012,https://www.eliteprospects.com/player/75169/nikita-gusev,Nikita Gusev ,F,1,0,0
203,Washington Capitals,Sergei Kostenko (G),,,,,,,2012,https://www.eliteprospects.com/player/42424/sergei-kostenko,Sergei Kostenko ,G,0,0,1
204,Buffalo Sabres,Judd Peterson (F),,,,,,,2012,https://www.eliteprospects.com/player/118099/judd-peterson,Judd Peterson ,F,1,0,0
205,Boston Bruins,Colton Hargrove (F),,,,,,,2012,https://www.eliteprospects.com/player/74775/colton-hargrove,Colton Hargrove ,F,1,0,0
206,St. Louis Blues,Tyrel Seaman (F),,,,,,,2012,https://www.eliteprospects.com/player/84741/tyrel-seaman,Tyrel Seaman ,F,1,0,0
207,Vancouver Canucks,Matthew Beattie (F),,,,,,,2012,https://www.eliteprospects.com/player/177685/matthew-beattie,Matthew Beattie ,F,1,0,0
208,Phoenix Coyotes,Justin Haché (D),,,,,,,2012,https://www.eliteprospects.com/player/56049/justin-hache,Justin Haché ,D,0,1,0
209,Toronto Maple Leafs,Viktor Lööv (D),1,4,0,2,2,0,2012,https://www.eliteprospects.com/player/20058/viktor-loov,Viktor Lööv ,D,0,1,0
210,Anaheim Ducks,Jaycob Megna (D),5,114,3,18,21,38,2012,https://www.eliteprospects.com/player/84762/jaycob-megna,Jaycob Megna ,D,0,1,0
211,Los Angeles Kings,Nick Ebert (D),,,,,,,2012,https://www.eliteprospects.com/player/45972/nick-ebert,Nick Ebert ,D,0,1,0
1,Colorado Avalanche,Nathan MacKinnon (F),10,661,250,432,682,296,2013,https://www.eliteprospects.com/player/99204/nathan-mackinnon,Nathan MacKinnon ,F,1,0,0
2,Florida Panthers,Aleksander Barkov (F),10,616,225,347,572,116,2013,https://www.eliteprospects.com/player/50044/aleksander-barkov,Aleksander Barkov ,F,1,0,0
3,Tampa Bay Lightning,Jonathan Drouin (F),9,439,75,181,256,167,2013,https://www.eliteprospects.com/player/118657/jonathan-drouin,Jonathan Drouin ,F,1,0,0
4,Nashville Predators,Seth Jones (D),10,673,71,273,344,234,2013,https://www.eliteprospects.com/player/90355/seth-jones,Seth Jones ,D,0,1,0
5,Carolina Hurricanes,Elias Lindholm (F),10,689,190,281,471,166,2013,https://www.eliteprospects.com/player/33387/elias-lindholm,Elias Lindholm ,F,1,0,0
6,Calgary Flames,Sean Monahan (F),10,681,218,261,479,169,2013,https://www.eliteprospects.com/player/85013/sean-monahan,Sean Monahan ,F,1,0,0
7,Edmonton Oilers,Darnell Nurse (D),9,504,58,149,207,432,2013,https://www.eliteprospects.com/player/97352/darnell-nurse,Darnell Nurse ,D,0,1,0
8,Buffalo Sabres,Rasmus Ristolainen (D),10,628,48,213,261,343,2013,https://www.eliteprospects.com/player/43497/rasmus-ristolainen,Rasmus Ristolainen ,D,0,1,0
9,Vancouver Canucks,Bo Horvat (F),9,599,190,205,395,196,2013,https://www.eliteprospects.com/player/117012/bo-horvat,Bo Horvat ,F,1,0,0
10,Dallas Stars,Valeri Nichushkin (F),8,412,78,108,186,54,2013,https://www.eliteprospects.com/player/108661/valeri-nichushkin,Valeri Nichushkin ,F,1,0,0
11,Philadelphia Flyers,Samuel Morin (D),6,29,1,0,1,45,2013,https://www.eliteprospects.com/player/126391/samuel-morin,Samuel Morin ,D,0,1,0
12,Phoenix Coyotes,Max Domi (F),8,526,110,223,333,463,2013,https://www.eliteprospects.com/player/95484/max-domi,Max Domi ,F,1,0,0
13,Winnipeg Jets,Josh Morrissey (D),8,448,45,149,194,235,2013,https://www.eliteprospects.com/player/62293/josh-morrissey,Josh Morrissey ,D,0,1,0
14,Columbus Blue Jackets,Alexander Wennberg (F),9,576,73,206,279,127,2013,https://www.eliteprospects.com/player/37041/alexander-wennberg,Alexander Wennberg ,F,1,0,0
15,New York Islanders,Ryan Pulock (D),8,373,39,119,158,67,2013,https://www.eliteprospects.com/player/86761/ryan-pulock,Ryan Pulock ,D,0,1,0
16,Buffalo Sabres,Nikita Zadorov (D),10,511,31,80,111,525,2013,https://www.eliteprospects.com/player/108648/nikita-zadorov,Nikita Zadorov ,D,0,1,0
17,Ottawa Senators,Curtis Lazar (F),9,421,36,56,92,92,2013,https://www.eliteprospects.com/player/81116/curtis-lazar,Curtis Lazar ,F,1,0,0
18,San Jose Sharks,Mirco Müller (D),6,185,5,23,28,61,2013,https://www.eliteprospects.com/player/95044/mirco-muller,Mirco Müller ,D,0,1,0
19,Columbus Blue Jackets,Kerby Rychel (F),4,43,3,11,14,19,2013,https://www.eliteprospects.com/player/82918/kerby-rychel,Kerby Rychel ,F,1,0,0
20,Detroit Red Wings,Anthony Mantha (F),8,381,114,124,238,220,2013,https://www.eliteprospects.com/player/104045/anthony-mantha,Anthony Mantha ,F,1,0,0
21,Toronto Maple Leafs,Frédérik Gauthier (F),7,178,13,18,31,47,2013,https://www.eliteprospects.com/player/128500/frederik-gauthier,Frédérik Gauthier ,F,1,0,0
22,Calgary Flames,Émile Poirier (F),2,8,0,1,1,2,2013,https://www.eliteprospects.com/player/128977/emile-poirier,Émile Poirier ,F,1,0,0
23,Washington Capitals,André Burakovsky (F),9,544,132,189,321,137,2013,https://www.eliteprospects.com/player/38705/andre-burakovsky,André Burakovsky ,F,1,0,0
24,Vancouver Canucks,Hunter Shinkaruk (F),2,15,2,2,4,4,2013,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,Hunter Shinkaruk ,F,1,0,0
25,Montréal Canadiens,Michael McCarron (F),6,141,10,14,24,213,2013,https://www.eliteprospects.com/player/135703/michael-mccarron,Michael McCarron ,F,1,0,0
26,Anaheim Ducks,Shea Theodore (D),8,423,62,183,245,133,2013,https://www.eliteprospects.com/player/101581/shea-theodore,Shea Theodore ,D,0,1,0
27,Columbus Blue Jackets,Marko Dano (F),6,141,19,26,45,49,2013,https://www.eliteprospects.com/player/94946/marko-dano,Marko Dano ,F,1,0,0
28,Calgary Flames,Morgan Klimchuk (F),1,1,0,0,0,0,2013,https://www.eliteprospects.com/player/62209/morgan-klimchuk,Morgan Klimchuk ,F,1,0,0
29,Dallas Stars,Jason Dickinson (F),8,304,34,50,84,89,2013,https://www.eliteprospects.com/player/117018/jason-dickinson,Jason Dickinson ,F,1,0,0
30,Chicago Blackhawks,Ryan Hartman (F),9,456,93,108,201,431,2013,https://www.eliteprospects.com/player/90345/ryan-hartman,Ryan Hartman ,F,1,0,0
31,Florida Panthers,Ian McCoshen (D),3,60,4,3,7,33,2013,https://www.eliteprospects.com/player/90302/ian-mccoshen,Ian McCoshen ,D,0,1,0
32,Colorado Avalanche,Chris Bigras (D),2,46,1,3,4,18,2013,https://www.eliteprospects.com/player/117736/chris-bigras,Chris Bigras ,D,0,1,0
33,Tampa Bay Lightning,Adam Erne (F),7,320,36,46,82,154,2013,https://www.eliteprospects.com/player/90359/adam-erne,Adam Erne ,F,1,0,0
34,Montréal Canadiens,Jacob de la Rose (F),7,242,13,25,38,84,2013,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,Jacob de la Rose ,F,1,0,0
35,Buffalo Sabres,J.T. Compher (F),7,365,74,81,155,125,2013,https://www.eliteprospects.com/player/114800/j.t.-compher,J.T. Compher ,F,1,0,0
36,Montréal Canadiens,Zach Fucale (G),4,4,-,-,-,-,2013,https://www.eliteprospects.com/player/126396/zach-fucale,Zach Fucale ,G,0,0,1
37,Los Angeles Kings,Valentin Zykov (F),4,55,7,10,17,10,2013,https://www.eliteprospects.com/player/155382/valentin-zykov,Valentin Zykov ,F,1,0,0
38,Buffalo Sabres,Connor Hurley (F),,,,,,,2013,https://www.eliteprospects.com/player/195261/connor-hurley,Connor Hurley ,F,1,0,0
39,Phoenix Coyotes,Laurent Dauphin (F),6,74,7,9,16,43,2013,https://www.eliteprospects.com/player/126400/laurent-dauphin,Laurent Dauphin ,F,1,0,0
40,Dallas Stars,Remi Elie (F),4,107,7,15,22,28,2013,https://www.eliteprospects.com/player/127847/remi-elie,Remi Elie ,F,1,0,0
41,Philadelphia Flyers,Robert Hägg (D),7,313,14,44,58,188,2013,https://www.eliteprospects.com/player/27397/robert-hagg,Robert Hägg ,D,0,1,0
42,New Jersey Devils,Steven Santini (D),7,119,5,17,22,55,2013,https://www.eliteprospects.com/player/96780/steven-santini,Steven Santini ,D,0,1,0
43,Winnipeg Jets,Nic Petan (F),8,161,6,26,32,44,2013,https://www.eliteprospects.com/player/82305/nic-petan,Nic Petan ,F,1,0,0
44,Pittsburgh Penguins,Tristan Jarry (G),8,176,-,-,-,-,2013,https://www.eliteprospects.com/player/88602/tristan-jarry,Tristan Jarry ,G,0,0,1
45,Anaheim Ducks,Nick Sörensen (F),1,5,0,1,1,2,2013,https://www.eliteprospects.com/player/33472/nick-sorensen,Nick Sörensen ,F,1,0,0
46,Minnesota Wild,Gustav Olofsson (D),5,60,0,11,11,18,2013,https://www.eliteprospects.com/player/39017/gustav-olofsson,Gustav Olofsson ,D,0,1,0
47,St. Louis Blues,Thomas Vannelli (D),,,,,,,2013,https://www.eliteprospects.com/player/196704/thomas-vannelli,Thomas Vannelli ,D,0,1,0
48,Detroit Red Wings,Zach Nastasiuk (F),,,,,,,2013,https://www.eliteprospects.com/player/103947/zach-nastasiuk,Zach Nastasiuk ,F,1,0,0
49,San Jose Sharks,Gabryel Paquin-Boudreau (F),,,,,,,2013,https://www.eliteprospects.com/player/151140/gabryel-paquin-boudreau,Gabryel Paquin-Boudreau ,F,1,0,0
50,Columbus Blue Jackets,Dillon Heatherington (D),4,20,0,2,2,33,2013,https://www.eliteprospects.com/player/62233/dillon-heatherington,Dillon Heatherington ,D,0,1,0
51,Chicago Blackhawks,Carl Dahlström (D),4,67,0,12,12,14,2013,https://www.eliteprospects.com/player/85666/carl-dahlstrom,Carl Dahlström ,D,0,1,0
52,Buffalo Sabres,Justin Bailey (F),7,82,5,4,9,18,2013,https://www.eliteprospects.com/player/116970/justin-bailey,Justin Bailey ,F,1,0,0
53,Washington Capitals,Madison Bowey (D),5,158,5,35,40,104,2013,https://www.eliteprospects.com/player/97787/madison-bowey,Madison Bowey ,D,0,1,0
54,Dallas Stars,Philippe Desrosiers (G),1,0,-,-,-,-,2013,https://www.eliteprospects.com/player/128250/philippe-desrosiers,Philippe Desrosiers ,G,0,0,1
55,Montréal Canadiens,Artturi Lehkonen (F),7,434,87,89,176,124,2013,https://www.eliteprospects.com/player/43584/artturi-lehkonen,Artturi Lehkonen ,F,1,0,0
56,Edmonton Oilers,Marc-Olivier Roy (F),,,,,,,2013,https://www.eliteprospects.com/player/97663/marc-olivier-roy,Marc-Olivier Roy ,F,1,0,0
57,St. Louis Blues,William Carrier (F),7,345,44,41,85,168,2013,https://www.eliteprospects.com/player/88662/william-carrier,William Carrier ,F,1,0,0
58,Detroit Red Wings,Tyler Bertuzzi (F),7,285,85,107,192,170,2013,https://www.eliteprospects.com/player/125028/tyler-bertuzzi,Tyler Bertuzzi ,F,1,0,0
59,Winnipeg Jets,Eric Comrie (G),7,39,-,-,-,-,2013,https://www.eliteprospects.com/player/83873/eric-comrie,Eric Comrie ,G,0,0,1
60,Boston Bruins,Linus Arnesson (D),,,,,,,2013,https://www.eliteprospects.com/player/33350/linus-arnesson,Linus Arnesson ,D,0,1,0
61,Washington Capitals,Zach Sanford (F),6,297,48,49,97,136,2013,https://www.eliteprospects.com/player/242077/zach-sanford,Zach Sanford ,F,1,0,0
62,Phoenix Coyotes,Yan-Pavel Laplante (F),,,,,,,2013,https://www.eliteprospects.com/player/128231/yan-pavel-laplante,Yan-Pavel Laplante ,F,1,0,0
63,Colorado Avalanche,Spencer Martin (G),4,22,-,-,-,-,2013,https://www.eliteprospects.com/player/99040/spencer-martin,Spencer Martin ,G,0,0,1
64,Nashville Predators,Jonathan-Ismael Diaby (D),,,,,,,2013,https://www.eliteprospects.com/player/94297/jonathan-ismael-diaby,Jonathan-Ismael Diaby ,D,0,1,0
65,New York Rangers,Adam Tambellini (F),,,,,,,2013,https://www.eliteprospects.com/player/103529/adam-tambellini,Adam Tambellini ,F,1,0,0
66,Carolina Hurricanes,Brett Pesce (D),8,501,33,130,163,174,2013,https://www.eliteprospects.com/player/121869/brett-pesce,Brett Pesce ,D,0,1,0
67,Calgary Flames,Keegan Kanzig (D),,,,,,,2013,https://www.eliteprospects.com/player/63193/keegan-kanzig,Keegan Kanzig ,D,0,1,0
68,Dallas Stars,Niklas Hansson (D),,,,,,,2013,https://www.eliteprospects.com/player/86135/niklas-hansson,Niklas Hansson ,D,0,1,0
69,Buffalo Sabres,Nick Baptiste (F),2,47,7,3,10,20,2013,https://www.eliteprospects.com/player/106161/nick-baptiste,Nick Baptiste ,F,1,0,0
70,New York Islanders,Eamon McAdam (G),,,,,,,2013,https://www.eliteprospects.com/player/90303/eamon-mcadam,Eamon McAdam ,G,0,0,1
71,Montréal Canadiens,Connor Crisp (F),,,,,,,2013,https://www.eliteprospects.com/player/89696/connor-crisp,Connor Crisp ,F,1,0,0
72,Philadelphia Flyers,Tyrell Goulbourne (F),2,11,0,0,0,2,2013,https://www.eliteprospects.com/player/56840/tyrell-goulbourne,Tyrell Goulbourne ,F,1,0,0
73,New Jersey Devils,Ryan Kujawinski (F),,,,,,,2013,https://www.eliteprospects.com/player/125026/ryan-kujawinski,Ryan Kujawinski ,F,1,0,0
74,Chicago Blackhawks,John Hayden (F),6,240,15,20,35,283,2013,https://www.eliteprospects.com/player/151828/john-hayden,John Hayden ,F,1,0,0
